y
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
142.1;142.1;142.1;22.0;22.0;13.2
